epoch,total_loss,data_loss,physics_loss,mass,damping,stiffness
114,0.012702597305178642,0.012702597305178642,0.0,1.0009251832962036,0.09850512444972992,4.99841833114624
115,0.012699669227004051,0.012699669227004051,0.0,1.000922441482544,0.09850616008043289,4.99841833114624
116,0.012697159312665462,0.012697159312665462,0.0,1.0009196996688843,0.09850718080997467,4.99841833114624
117,0.012696055695414543,0.012696055695414543,0.0,1.0009170770645142,0.09850819408893585,4.99841833114624
118,0.012695929035544395,0.012695929035544395,0.0,1.000914454460144,0.09850919246673584,4.99841833114624
119,0.012695560231804848,0.012695560231804848,0.0,1.000911831855774,0.09851018339395523,4.99841833114624
120,0.012694192118942738,0.012694192118942738,0.0,1.0009092092514038,0.09851116687059402,4.99841833114624
121,0.012692134827375412,0.012692134827375412,0.0,1.0009065866470337,0.09851214289665222,4.99841833114624
122,0.01269029825925827,0.01269029825925827,0.0,1.0009039640426636,0.09851310402154922,4.99841833114624
123,0.012689242139458656,0.012689242139458656,0.0,1.0009013414382935,0.09851405769586563,4.99841833114624
124,0.012688720598816872,0.012688720598816872,0.0,1.0008987188339233,0.09851499646902084,4.99841833114624
125,0.012688049115240574,0.012688049115240574,0.0,1.0008960962295532,0.09851592779159546,4.99841833114624
126,0.012686816044151783,0.012686816044151783,0.0,1.000893473625183,0.09851684421300888,4.99841833114624
127,0.012685224413871765,0.012685224413871765,0.0,1.000890851020813,0.0985177531838417,4.99841833114624
128,0.012683790177106857,0.012683790177106857,0.0,1.0008882284164429,0.09851864725351334,4.99841833114624
129,0.012682802975177765,0.012682802975177765,0.0,1.0008857250213623,0.09851953387260437,4.99841833114624
130,0.01268208958208561,0.01268208958208561,0.0,1.0008832216262817,0.09852040559053421,4.99841833114624
131,0.012681258842349052,0.012681258842349052,0.0,1.0008807182312012,0.09852126985788345,4.99841833114624
132,0.012680118903517723,0.012680118903517723,0.0,1.0008782148361206,0.0985221192240715,4.99841833114624
133,0.012678815051913261,0.012678815051913261,0.0,1.00087571144104,0.09852296113967896,4.99841833114624
134,0.012677641585469246,0.012677641585469246,0.0,1.0008732080459595,0.09852378815412521,4.99841833114624
135,0.012676723301410675,0.012676723301410675,0.0,1.0008708238601685,0.09852460771799088,4.99841833114624
136,0.012675922363996506,0.012675922363996506,0.0,1.0008684396743774,0.09852541238069534,4.99841833114624
137,0.012675022706389427,0.012675022706389427,0.0,1.0008660554885864,0.09852620214223862,4.99841833114624
138,0.012673955410718918,0.012673955410718918,0.0,1.0008636713027954,0.0985269844532013,4.99841833114624
139,0.01267283596098423,0.01267283596098423,0.0,1.0008612871170044,0.09852775186300278,4.99841833114624
140,0.0126718208193779,0.0126718208193779,0.0,1.0008589029312134,0.09852851182222366,4.99841833114624
141,0.012670950964093208,0.012670950964093208,0.0,1.0008565187454224,0.09852925688028336,4.99841833114624
142,0.012670120224356651,0.012670120224356651,0.0,1.0008541345596313,0.09852999448776245,4.99841833114624
143,0.012669211253523827,0.012669211253523827,0.0,1.0008518695831299,0.09853071719408035,4.99841833114624
144,0.012668222188949585,0.012668222188949585,0.0,1.0008496046066284,0.09853143244981766,4.99841833114624
145,0.012667234987020493,0.012667234987020493,0.0,1.000847339630127,0.09853213280439377,4.99841833114624
146,0.012666328810155392,0.012666328810155392,0.0,1.0008450746536255,0.09853282570838928,4.99841833114624
147,0.012665492482483387,0.012665492482483387,0.0,1.000842809677124,0.0985335037112236,4.99841833114624
148,0.012664657086133957,0.012664657086133957,0.0,1.0008405447006226,0.09853417426347733,4.99841833114624
149,0.012663772329688072,0.012663772329688072,0.0,1.000838279724121,0.09853482991456985,4.99841833114624
150,0.0126628577709198,0.0126628577709198,0.0,1.0008361339569092,0.09853547811508179,4.99841833114624
151,0.012661968357861042,0.012661968357861042,0.0,1.0008339881896973,0.09853611141443253,4.99841833114624
152,0.012661132961511612,0.012661132961511612,0.0,1.0008318424224854,0.09853673726320267,4.99841833114624
153,0.012660326436161995,0.012660326436161995,0.0,1.0008296966552734,0.09853734821081161,4.99841833114624
154,0.012659510597586632,0.012659510597586632,0.0,1.0008275508880615,0.09853795170783997,4.99841833114624
155,0.012658667750656605,0.012658667750656605,0.0,1.0008254051208496,0.09853854030370712,4.99841833114624
156,0.012657823972404003,0.012657823972404003,0.0,1.0008233785629272,0.09853912144899368,4.99841833114624
157,0.012657009065151215,0.012657009065151215,0.0,1.0008213520050049,0.09853968769311905,4.99841833114624
158,0.012656224891543388,0.012656224891543388,0.0,1.0008193254470825,0.09854024648666382,4.99841833114624
159,0.012655450031161308,0.012655450031161308,0.0,1.0008172988891602,0.0985407903790474,4.99841833114624
160,0.012654663063585758,0.012654663063585758,0.0,1.0008152723312378,0.09854132682085037,4.99841833114624
161,0.01265387050807476,0.01265387050807476,0.0,1.0008132457733154,0.09854185581207275,4.99841833114624
162,0.012653091922402382,0.012653091922402382,0.0,1.000811219215393,0.09854236990213394,4.99841833114624
163,0.012652333825826645,0.012652333825826645,0.0,1.0008093118667603,0.09854287654161453,4.99841833114624
164,0.012651590630412102,0.012651590630412102,0.0,1.0008074045181274,0.09854336827993393,4.99841833114624
165,0.012650848366320133,0.012650848366320133,0.0,1.0008054971694946,0.09854385256767273,4.99841833114624
166,0.012650102376937866,0.012650102376937866,0.0,1.0008035898208618,0.09854432940483093,4.99841833114624
167,0.012649361044168472,0.012649361044168472,0.0,1.000801682472229,0.09854479134082794,4.99841833114624
168,0.012648634612560272,0.012648634612560272,0.0,1.0007997751235962,0.09854524582624435,4.99841833114624
169,0.012647921219468117,0.012647921219468117,0.0,1.0007978677749634,0.09854569286108017,4.99841833114624
170,0.012647218070924282,0.012647218070924282,0.0,1.0007960796356201,0.09854612499475479,4.99841833114624
171,0.012646511197090149,0.012646511197090149,0.0,1.0007942914962769,0.09854654967784882,4.99841833114624
172,0.012645810842514038,0.012645810842514038,0.0,1.0007925033569336,0.09854696691036224,4.99841833114624
173,0.012645116075873375,0.012645116075873375,0.0,1.0007907152175903,0.09854736924171448,4.99841833114624
174,0.01264443714171648,0.01264443714171648,0.0,1.000788927078247,0.09854776412248611,4.99841833114624
175,0.012643763795495033,0.012643763795495033,0.0,1.0007871389389038,0.09854815155267715,4.99841833114624
176,0.012643096037209034,0.012643096037209034,0.0,1.0007853507995605,0.0985485315322876,4.99841833114624
177,0.012642431072890759,0.012642431072890759,0.0,1.0007836818695068,0.09854889661073685,4.99841833114624
178,0.012641772627830505,0.012641772627830505,0.0,1.0007820129394531,0.0985492542386055,4.99841833114624
179,0.012641122564673424,0.012641122564673424,0.0,1.0007803440093994,0.09854960441589355,4.99841833114624
180,0.012640482746064663,0.012640482746064663,0.0,1.0007786750793457,0.09854994714260101,4.99841833114624
181,0.012639847584068775,0.012639847584068775,0.0,1.000777006149292,0.09855027496814728,4.99841833114624
182,0.012639215216040611,0.012639215216040611,0.0,1.0007753372192383,0.09855059534311295,4.99841833114624
183,0.012638590298593044,0.012638590298593044,0.0,1.0007736682891846,0.09855090826749802,4.99841833114624
184,0.012637972831726074,0.012637972831726074,0.0,1.0007721185684204,0.09855121374130249,4.99841833114624
185,0.012637361884117126,0.012637361884117126,0.0,1.0007705688476562,0.09855151176452637,4.99841833114624
186,0.012636757455766201,0.012636757455766201,0.0,1.000769019126892,0.09855180233716965,4.99841833114624
187,0.012636156752705574,0.012636156752705574,0.0,1.000767469406128,0.09855207800865173,4.99841833114624
188,0.01263556256890297,0.01263556256890297,0.0,1.0007659196853638,0.09855234622955322,4.99841833114624
189,0.012634975835680962,0.012634975835680962,0.0,1.0007643699645996,0.09855260699987411,4.99841833114624
190,0.012634394690394402,0.012634394690394402,0.0,1.0007628202438354,0.09855286031961441,4.99841833114624
191,0.01263381913304329,0.01263381913304329,0.0,1.0007613897323608,0.09855310618877411,4.99841833114624
192,0.012633250094950199,0.012633250094950199,0.0,1.0007599592208862,0.09855334460735321,4.99841833114624
193,0.012632684782147408,0.012632684782147408,0.0,1.0007585287094116,0.09855357557535172,4.99841833114624
194,0.012632126919925213,0.012632126919925213,0.0,1.000757098197937,0.09855379909276962,4.99841833114624
195,0.012631574645638466,0.012631574645638466,0.0,1.0007556676864624,0.09855401515960693,4.99841833114624
196,0.012631027027964592,0.012631027027964592,0.0,1.0007542371749878,0.09855422377586365,4.99841833114624
197,0.01263048592954874,0.01263048592954874,0.0,1.0007528066635132,0.09855441749095917,4.99841833114624
198,0.012629948556423187,0.012629948556423187,0.0,1.0007513761520386,0.09855460375547409,4.99841833114624
199,0.012629417702555656,0.012629417702555656,0.0,1.0007500648498535,0.09855478256940842,4.99841833114624
200,0.012628892436623573,0.012628892436623573,0.0,1.0007487535476685,0.09855495393276215,4.99841833114624
201,0.012628372758626938,0.012628372758626938,0.0,1.0007474422454834,0.09855511784553528,4.99841833114624
202,0.012627856805920601,0.012627856805920601,0.0,1.0007461309432983,0.09855527430772781,4.99841833114624
203,0.012627346441149712,0.012627346441149712,0.0,1.0007448196411133,0.09855542331933975,4.99841833114624
204,0.01262684166431427,0.01262684166431427,0.0,1.0007435083389282,0.0985555648803711,4.99841833114624
205,0.012626342475414276,0.012626342475414276,0.0,1.0007421970367432,0.09855569899082184,4.99841833114624
206,0.012625847943127155,0.012625847943127155,0.0,1.0007410049438477,0.09855583310127258,4.99841833114624
207,0.012625358067452908,0.012625358067452908,0.0,1.0007398128509521,0.09855595976114273,4.99841833114624
208,0.012624872848391533,0.012624872848391533,0.0,1.0007386207580566,0.09855607897043228,4.99841833114624
209,0.012624393217265606,0.012624393217265606,0.0,1.0007374286651611,0.09855619072914124,4.99841833114624
210,0.012623917311429977,0.012623917311429977,0.0,1.0007362365722656,0.09855629503726959,4.99841833114624
211,0.012623447924852371,0.012623447924852371,0.0,1.0007350444793701,0.09855639189481735,4.99841833114624
212,0.012622982263565063,0.012622982263565063,0.0,1.0007338523864746,0.09855648130178452,4.99841833114624
213,0.012622520327568054,0.012622520327568054,0.0,1.000732660293579,0.09855656325817108,4.99841833114624
214,0.012622063979506493,0.012622063979506493,0.0,1.0007314682006836,0.09855663776397705,4.99841833114624
215,0.012621613219380379,0.012621613219380379,0.0,1.0007303953170776,0.09855670481920242,4.99841833114624
216,0.012621166184544563,0.012621166184544563,0.0,1.0007293224334717,0.0985567718744278,4.99841833114624
217,0.012620723806321621,0.012620723806321621,0.0,1.0007282495498657,0.09855683147907257,4.99841833114624
218,0.012620284222066402,0.012620284222066402,0.0,1.0007271766662598,0.09855688363313675,4.99841833114624
219,0.012619850225746632,0.012619850225746632,0.0,1.0007261037826538,0.09855692833662033,4.99841833114624
220,0.012619419023394585,0.012619419023394585,0.0,1.0007250308990479,0.09855696558952332,4.99841833114624
221,0.012618995271623135,0.012618995271623135,0.0,1.000723958015442,0.0985569953918457,4.99841833114624
222,0.012618573382496834,0.012618573382496834,0.0,1.000722885131836,0.09855702519416809,4.99841833114624
223,0.012618158012628555,0.012618158012628555,0.0,1.0007219314575195,0.09855704754590988,4.99841833114624
224,0.012617744505405426,0.012617744505405426,0.0,1.0007209777832031,0.09855706244707108,4.99841833114624
225,0.01261733565479517,0.01261733565479517,0.0,1.0007200241088867,0.09855706989765167,4.99841833114624
226,0.012616930529475212,0.012616930529475212,0.0,1.0007190704345703,0.09855707734823227,4.99841833114624
227,0.012616530992090702,0.012616530992090702,0.0,1.000718116760254,0.09855707734823227,4.99841833114624
228,0.012616133317351341,0.012616133317351341,0.0,1.0007171630859375,0.09855706989765167,4.99841833114624
229,0.012615740299224854,0.012615740299224854,0.0,1.000716209411621,0.09855705499649048,4.99841833114624
230,0.012615351937711239,0.012615351937711239,0.0,1.0007152557373047,0.09855704009532928,4.99841833114624
231,0.012614967301487923,0.012614967301487923,0.0,1.0007143020629883,0.0985570177435875,4.99841833114624
232,0.01261458545923233,0.01261458545923233,0.0,1.0007134675979614,0.0985569879412651,4.99841833114624
233,0.012614207342267036,0.012614207342267036,0.0,1.0007126331329346,0.09855695068836212,4.99841833114624
234,0.01261383481323719,0.01261383481323719,0.0,1.0007117986679077,0.09855691343545914,4.99841833114624
235,0.012613466009497643,0.012613466009497643,0.0,1.0007109642028809,0.09855686873197556,4.99841833114624
236,0.012613099068403244,0.012613099068403244,0.0,1.000710129737854,0.09855681657791138,4.99841833114624
237,0.012612735852599144,0.012612735852599144,0.0,1.0007092952728271,0.0985567644238472,4.99841833114624
238,0.012612376362085342,0.012612376362085342,0.0,1.0007084608078003,0.09855670481920242,4.99841833114624
239,0.01261202059686184,0.01261202059686184,0.0,1.0007076263427734,0.09855663776397705,4.99841833114624
240,0.012611670419573784,0.012611670419573784,0.0,1.0007067918777466,0.09855657070875168,4.99841833114624
241,0.012611322104930878,0.012611322104930878,0.0,1.0007060766220093,0.09855649620294571,4.99841833114624
242,0.01261097565293312,0.01261097565293312,0.0,1.000705361366272,0.09855641424655914,4.99841833114624
243,0.012610633857548237,0.012610633857548237,0.0,1.0007046461105347,0.09855633229017258,4.99841833114624
244,0.012610295787453651,0.012610295787453651,0.0,1.0007039308547974,0.09855624288320541,4.99841833114624
245,0.01260996051132679,0.01260996051132679,0.0,1.00070321559906,0.09855615347623825,4.99841833114624
246,0.012609628960490227,0.012609628960490227,0.0,1.0007025003433228,0.09855605661869049,4.99841833114624
247,0.012609300203621387,0.012609300203621387,0.0,1.0007017850875854,0.09855595231056213,4.99841833114624
248,0.012608976103365421,0.012608976103365421,0.0,1.0007010698318481,0.09855584800243378,4.99841833114624
249,0.012608654797077179,0.012608654797077179,0.0,1.0007003545761108,0.09855573624372482,4.99841833114624
250,0.012608334422111511,0.012608334422111511,0.0,1.0006996393203735,0.09855562448501587,4.99841833114624
251,0.012608019635081291,0.012608019635081291,0.0,1.0006989240646362,0.09855550527572632,4.99841833114624
252,0.012607705779373646,0.012607705779373646,0.0,1.0006983280181885,0.09855538606643677,4.99841833114624
253,0.012607397511601448,0.012607397511601448,0.0,1.0006977319717407,0.09855525940656662,4.99841833114624
254,0.012607090175151825,0.012607090175151825,0.0,1.000697135925293,0.09855512529611588,4.99841833114624
255,0.0126067865639925,0.0126067865639925,0.0,1.0006965398788452,0.09855499118566513,4.99841833114624
256,0.0126064857468009,0.0126064857468009,0.0,1.0006959438323975,0.09855484962463379,4.99841833114624
257,0.012606188654899597,0.012606188654899597,0.0,1.0006953477859497,0.09855470806360245,4.99841833114624
258,0.012605894356966019,0.012605894356966019,0.0,1.000694751739502,0.09855455905199051,4.99841833114624
259,0.01260560192167759,0.01260560192167759,0.0,1.0006941556930542,0.09855441004037857,4.99841833114624
260,0.012605312280356884,0.012605312280356884,0.0,1.0006935596466064,0.09855425357818604,4.99841833114624
261,0.012605026364326477,0.012605026364326477,0.0,1.0006929636001587,0.0985540971159935,4.99841833114624
262,0.012604743242263794,0.012604743242263794,0.0,1.0006924867630005,0.09855393320322037,4.99841833114624
263,0.01260446198284626,0.01260446198284626,0.0,1.0006920099258423,0.09855376929044724,4.99841833114624
264,0.012604184448719025,0.012604184448719025,0.0,1.000691533088684,0.0985535979270935,4.99841833114624
265,0.012603908777236938,0.012603908777236938,0.0,1.0006910562515259,0.09855342656373978,4.99841833114624
266,0.012603637762367725,0.012603637762367725,0.0,1.0006905794143677,0.09855324774980545,4.99841833114624
267,0.012603367678821087,0.012603367678821087,0.0,1.0006901025772095,0.09855306893587112,4.99841833114624
268,0.012603100389242172,0.012603100389242172,0.0,1.0006896257400513,0.0985528901219368,4.99841833114624
269,0.012602835893630981,0.012602835893630981,0.0,1.000689148902893,0.09855270385742188,4.99841833114624
270,0.01260257326066494,0.01260257326066494,0.0,1.0006886720657349,0.09855251759290695,4.99841833114624
271,0.012602314352989197,0.012602314352989197,0.0,1.0006881952285767,0.09855232387781143,4.99841833114624
272,0.012602056376636028,0.012602056376636028,0.0,1.0006877183914185,0.09855213016271591,4.99841833114624
273,0.012601802125573158,0.012601802125573158,0.0,1.0006872415542603,0.0985519289970398,4.99841833114624
274,0.012601550668478012,0.012601550668478012,0.0,1.0006868839263916,0.09855172783136368,4.99841833114624
275,0.01260130014270544,0.01260130014270544,0.0,1.000686526298523,0.09855152666568756,4.99841833114624
276,0.012601053342223167,0.012601053342223167,0.0,1.0006861686706543,0.09855131804943085,4.99841833114624
277,0.012600809335708618,0.012600809335708618,0.0,1.0006858110427856,0.09855110943317413,4.99841833114624
278,0.012600565329194069,0.012600565329194069,0.0,1.000685453414917,0.09855089336633682,4.99841833114624
