epoch,total_loss,data_loss,physics_loss
232,7.768432438373566,7.7666632533073425,0.0017091794416046469
233,8.224812626838684,7.488130450248718,0.7366557942423242
234,7.581910610198975,7.578909754753113,0.0029512772107409546
235,7.531899154186249,7.465701460838318,0.06617094476132479
236,7.533939599990845,7.45112019777298,0.08280244930028857
237,7.563099205493927,7.52467805147171,0.038402841175411595
238,7.45029479265213,7.443812608718872,0.006472314831626136
239,7.6009199023246765,7.428424954414368,0.17248739165006555
240,7.571296751499176,7.534618139266968,0.03667036144906888
241,7.455533087253571,7.424993932247162,0.030530353498761542
242,7.447632133960724,7.363923788070679,0.0836999329549144
243,7.594640552997589,7.589438259601593,0.005192530050408095
244,12.901593923568726,7.620057225227356,5.281527607079624
245,7.650681912899017,7.590744316577911,0.059931711195531534
246,7.727499783039093,7.452795565128326,0.2746971041779034
247,7.675691366195679,7.6054211258888245,0.07026294255047105
248,7.961983859539032,7.670577347278595,0.2913990036522591
249,7.493762254714966,7.483390390872955,0.010361165990616428
250,9.77201497554779,7.590544283390045,2.1814605336003297
251,7.568499147891998,7.565974950790405,0.0025161970288536395
252,7.87920755147934,7.5226545333862305,0.35654230016007205
253,7.492057621479034,7.470469117164612,0.021574624359345762
254,7.57430773973465,7.5350757241249084,0.039216350378410425
255,7.389304161071777,7.382759094238281,0.006528352107125102
256,7.8678900599479675,7.3636157512664795,0.5042516825815255
257,7.535436451435089,7.461873352527618,0.0735479949398723
258,7.374524414539337,7.368464946746826,0.006050042578863213
259,8.533203840255737,7.536828994750977,0.9963620100061235
260,8.230345606803894,7.432681500911713,0.7976516535472911
261,7.461566209793091,7.4197311997413635,0.041828796343907015
262,7.434142351150513,7.4331846833229065,0.0009457574979023775
263,7.571704626083374,7.49504417181015,0.0766522891663044
264,7.404940664768219,7.393547713756561,0.011385888152290136
265,9.216645121574402,7.374355316162109,1.842281067471049
266,7.433411657810211,7.430348336696625,0.003054294447792927
267,7.605207979679108,7.454490661621094,0.1507077333262714
268,7.443407475948334,7.441362798213959,0.002032356966083171
269,7.349339723587036,7.3105791211128235,0.03875443148353952
270,7.445299804210663,7.408596694469452,0.03669262207040447
271,7.311125695705414,7.30711168050766,0.004006696504802676
272,7.422445893287659,7.419418215751648,0.0030198604363249615
273,7.503316223621368,7.4982011914253235,0.005108106917759869
274,7.668311893939972,7.4915096163749695,0.1767919627345691
275,7.463359236717224,7.4554765820503235,0.007866969954193337
276,7.562058866024017,7.553521156311035,0.00851645910734078
277,7.389238953590393,7.387373685836792,0.0018478610763850156
278,7.414319932460785,7.362307608127594,0.051991578129673144
279,15.167054176330566,7.6263516545295715,7.540669458805496
280,7.43400114774704,7.429064989089966,0.0049142551397380885
281,7.49405163526535,7.438761472702026,0.05527303361304803
282,7.421411573886871,7.381959795951843,0.03943806352253887
283,7.376353859901428,7.372459650039673,0.0038759011586080305
284,7.338403880596161,7.335628926753998,0.002757439880952006
285,7.57133549451828,7.407795965671539,0.1635268210011418
286,7.4309656620025635,7.3926109075546265,0.03834102861401334
287,7.413541734218597,7.397059798240662,0.016462535408209078
288,7.409106016159058,7.404053688049316,0.00503221598410164
289,7.64184182882309,7.366988182067871,0.2748319372331025
290,7.519699215888977,7.505594611167908,0.014076612182179815
291,7.452154815196991,7.432679116725922,0.019458984252196387
292,7.3275646567344666,7.3256900906562805,0.0018581041367724538
293,7.382674515247345,7.325240850448608,0.0574139759191894
294,7.310121238231659,7.30461710691452,0.005488691327627748
295,7.247529745101929,7.234832286834717,0.012687146037933417
296,7.588618338108063,7.382197856903076,0.2063866008502373
297,7.438516080379486,7.36116635799408,0.07733192126761423
298,10.532702922821045,7.393349707126617,3.1393343969648413
299,7.564588248729706,7.365074336528778,0.199476134210272
300,7.376911818981171,7.336267352104187,0.04062267163317301
301,7.320757150650024,7.315843880176544,0.004895108630080358
302,7.3069828152656555,7.21497106552124,0.09199993295260356
303,7.261250555515289,7.243857741355896,0.017386682986398228
304,7.392313897609711,7.3746949434280396,0.017604737859073794
305,7.43369448184967,7.412038207054138,0.021649194855854148
306,7.2911107540130615,7.289990663528442,0.001096093164960621
307,7.365424156188965,7.363633811473846,0.001765780780260684
308,7.359899342060089,7.323481440544128,0.03638974592468003
309,7.536450147628784,7.531180918216705,0.00524699708330445
310,7.905978977680206,7.794308543205261,0.11165972689559567
311,8.353410303592682,7.405365347862244,0.9480332900129724
312,7.533793687820435,7.509699761867523,0.024081746780211688
313,7.605426013469696,7.483838438987732,0.1215774026213694
314,13.303899765014648,7.409538507461548,5.894351067701791
315,7.344740211963654,7.325309574604034,0.019408937219850486
316,7.354279339313507,7.348663866519928,0.00559394400625024
317,7.27786648273468,7.275008201599121,0.0028398356662364677
318,7.593072175979614,7.474142014980316,0.11890422867872985
319,7.617612361907959,7.293627858161926,0.32395858677773504
320,7.428129315376282,7.328949213027954,0.09916441567656875
321,7.497656583786011,7.3505653738975525,0.14707188511601998
322,7.245463252067566,7.200193226337433,0.045251156439917395
323,7.281620144844055,7.261768460273743,0.019841116281895665
324,7.272456765174866,7.270832598209381,0.0016189558991754893
325,7.353078722953796,7.344689667224884,0.00838175586250145
326,7.689398288726807,7.387847483158112,0.3015465197186131
327,7.377148807048798,7.3640623688697815,0.013082425974062062
328,8.475859761238098,7.355845153331757,1.1200084428855916
329,29.985712349414825,7.352598011493683,22.63310236284451
330,7.2139482498168945,7.212476670742035,0.0014588980229746085
331,7.412237286567688,7.382190227508545,0.03003704630464199
332,7.271970510482788,7.27085542678833,0.0011031330559490016
333,7.3637813329696655,7.342595756053925,0.02117268100482761
334,7.226889729499817,7.2256269454956055,0.0012482432757678907
335,7.285982847213745,7.282467901706696,0.003498273514196626
336,7.265305876731873,7.261608421802521,0.003678731321997475
337,49.28152161836624,7.6072598695755005,41.67424316971301
338,8.402845978736877,7.3041645884513855,1.098673086711642
339,7.3920676708221436,7.33086097240448,0.06119081395081594
340,7.27056747674942,7.26048356294632,0.010069562016724376
341,7.595837116241455,7.266523957252502,0.3293033658483182
342,7.246469676494598,7.2424933314323425,0.003959013849453186
343,7.227268099784851,7.194720149040222,0.03251924376672832
344,8.978178203105927,8.18368774652481,0.7944396830716869
345,7.860988140106201,7.396610140800476,0.46434640530605975
346,7.31904000043869,7.207784056663513,0.11122452813287964
347,7.291141092777252,7.289420008659363,0.0016837871189636644
348,7.343635141849518,7.331929087638855,0.011676509002427338
349,7.452112257480621,7.246053516864777,0.20602758327731863
350,7.214649319648743,7.204882085323334,0.009736822816194035
351,7.478308439254761,7.327949106693268,0.15033648604003247
352,8.10456919670105,7.198731064796448,0.9058272524234781
353,7.2279475927352905,7.200210273265839,0.027714674339222256
354,7.288698375225067,7.275888562202454,0.012785314351276611
355,7.296236932277679,7.280120134353638,0.016092606078018434
356,7.392430067062378,7.375910520553589,0.01650508957391139
357,7.381163060665131,7.357770681381226,0.023375724591460312
358,7.2937153577804565,7.265631437301636,0.028061811142833903
359,7.394330024719238,7.388694226741791,0.005618370611045975
360,7.478060305118561,7.469813585281372,0.008224526656704256
361,7.802467107772827,7.790642499923706,0.011794403173553292
362,46.03107988834381,7.374865531921387,38.65619791738936
363,7.392758846282959,7.324219644069672,0.06852424883254571
364,10.450924575328827,7.24958860874176,3.201321254417053
365,7.44498074054718,7.3720375299453735,0.07292725138540845
366,7.3932830691337585,7.29069310426712,0.10257316506067582
367,7.5721792578697205,7.5090771317481995,0.06308388484831084
368,9.845758140087128,7.305493772029877,2.5402448609747807
369,19.73374569416046,7.2877503633499146,12.44596991812432
370,7.478438675403595,7.444089233875275,0.03430863399444206
371,8.046329915523529,7.61624139547348,0.43005854622242623
372,7.356523096561432,7.32864773273468,0.027851890641613863
373,7.399266600608826,7.389364540576935,0.00987284481561801
374,7.534966230392456,7.254726707935333,0.2802195530875906
375,7.732368767261505,7.273068487644196,0.4592825584295497
376,7.2870529890060425,7.238736987113953,0.04830767172461492
377,7.266164600849152,7.255517423152924,0.010622398183841142
378,7.304594695568085,7.28878527879715,0.015784176895976998
379,7.754378914833069,7.2603020668029785,0.49405844765351503
380,7.2352911829948425,7.212601184844971,0.02267048438079655
381,7.312375605106354,7.295974433422089,0.016372033696825383
382,7.397693991661072,7.390358150005341,0.007298589713172987
383,7.2760209441185,7.254097044467926,0.021906565751123708
384,8.10655128955841,8.075836956501007,0.030701676178068737
385,7.765968024730682,7.754031121730804,0.011905993804248283
386,7.543594300746918,7.492419362068176,0.051144957749784226
387,7.400791108608246,7.392663896083832,0.008092945912721916
388,8.035036623477936,7.656492531299591,0.37851384192617843
389,7.490792393684387,7.388757050037384,0.10199457965973124
390,7.615188479423523,7.520591139793396,0.09455464308484807
391,7.421740710735321,7.4164999127388,0.0051939027798653115
392,7.761160373687744,7.621632516384125,0.13947948728127813
393,7.578099608421326,7.55010586977005,0.027949405968684005
394,8.143312811851501,7.397826850414276,0.7454552338640497
395,8.02186518907547,7.750464618206024,0.2713779053556209
396,7.48752236366272,7.484551131725311,0.0029496164243028034
397,7.714827120304108,7.651133179664612,0.06366969104601594
398,10.359103560447693,8.626272141933441,1.7327908793158713
399,7.65291166305542,7.584018588066101,0.06882341445452766
400,7.562192022800446,7.426772177219391,0.13533520073542604
401,7.374391973018646,7.350354850292206,0.023933902506541926
402,7.567408800125122,7.5190741419792175,0.048275904893671395
403,9.499167323112488,7.674003183841705,1.8250889517148607
404,8.765784978866577,7.434931635856628,1.3307484454635414
405,7.529507994651794,7.527130305767059,0.0023358151338470634
406,7.3154725432395935,7.313488602638245,0.0019451387306617107
407,7.471445262432098,7.345766186714172,0.12565650402757456
408,7.407971441745758,7.331233084201813,0.0767155870089482
409,7.912103056907654,7.68909752368927,0.22297181929388898
410,7.858532190322876,7.831073820590973,0.02738068128201121
411,7.336994528770447,7.336399018764496,0.000545010876521701
412,7.471863925457001,7.32171356678009,0.15009916649614752
413,7.560194313526154,7.556515991687775,0.0036219777721271385
414,8.626155972480774,8.620728194713593,0.005371097784518497
415,7.537526369094849,7.514877259731293,0.022569512992049567
416,7.2818832993507385,7.278715372085571,0.0030818543909845175
417,7.540271818637848,7.406316697597504,0.1339181425373681
418,7.6902095079422,7.649913728237152,0.04024568826207542
419,7.409731030464172,7.347584664821625,0.062103041367663536
420,7.383320391178131,7.3826130628585815,0.0006689665424346458
421,7.696489870548248,7.688860595226288,0.0076079307582404
422,7.444108605384827,7.433528304100037,0.010566219509200891
423,7.402961790561676,7.4017493724823,0.0011853190771944355
424,7.7856751680374146,7.71089231967926,0.07476185908308253
425,7.605459928512573,7.590068280696869,0.015376077470136806
426,7.6387962102890015,7.5133108496665955,0.12545401695388136
427,7.479215383529663,7.371217429637909,0.1079709367986652
428,7.235049188137054,7.2090537548065186,0.025968299643864157
429,7.576543748378754,7.533304989337921,0.04321848259496619
430,8.004397928714752,7.661364257335663,0.34299799654218077
431,7.542630612850189,7.5417786836624146,0.0008058480179897742
432,7.294068336486816,7.289575934410095,0.0044623589419643395
433,7.323695778846741,7.310918867588043,0.012752078466292005
434,7.610610246658325,7.519326090812683,0.09124254955895594
435,7.320257782936096,7.293798267841339,0.026425333951920038
436,7.621815204620361,7.617973804473877,0.003823703355010366
437,7.387165367603302,7.317701756954193,0.06943732177751372
438,7.346607267856598,7.342559218406677,0.004023156288894825
439,7.577473282814026,7.510928988456726,0.06652862675764482
440,7.653505265712738,7.630115211009979,0.023358696224022424
441,7.507136702537537,7.4849095940589905,0.022185237870871788
442,7.357987940311432,7.351781964302063,0.006163627109344816
443,7.393307387828827,7.293124854564667,0.1001422536555765
444,7.516193330287933,7.498611330986023,0.017539467615279136
445,7.545127272605896,7.539637982845306,0.005444634472951293
446,7.708166718482971,7.303506314754486,0.4046172014750482
447,7.46980607509613,7.466299951076508,0.0034856835918617435
448,7.513773262500763,7.305095613002777,0.20863149215801968
449,7.530948281288147,7.480005860328674,0.05089104285980284
450,7.410334408283234,7.344439446926117,0.06586694054931286
451,7.954528629779816,7.460933864116669,0.49357811340632907
452,7.577009618282318,7.391521215438843,0.18545907865700428
453,7.339486837387085,7.3377039432525635,0.0017318877089564921
454,7.437875747680664,7.402351677417755,0.03548815103204106
455,7.455067992210388,7.454105734825134,0.000934605261136312
456,7.325721859931946,7.319900393486023,0.005789853954411228
457,7.271594524383545,7.245431959629059,0.026139148518268485
458,8.080225110054016,7.521106779575348,0.5591024299101264
459,7.347056269645691,7.3296549916267395,0.017381002395268297
460,7.548819124698639,7.488754570484161,0.060028351210348774
461,7.533816337585449,7.451226532459259,0.08255116596774315
462,7.538487374782562,7.528848230838776,0.0096037478724611
463,7.378236532211304,7.341761529445648,0.03643476734760043
464,7.733295261859894,7.356538355350494,0.3767283630586462
465,7.83412778377533,7.735940337181091,0.09816201186913531
466,7.392757296562195,7.359097599983215,0.0336335322845116
467,7.593433976173401,7.586721479892731,0.006676259177766042
468,8.754388272762299,7.419136047363281,1.3352188932258287
469,7.227244555950165,7.224010586738586,0.0031879878079053015
470,7.481326937675476,7.471316814422607,0.009957594182196772
471,7.477715492248535,7.280430793762207,0.19724412814321113
472,7.5246992111206055,7.520182490348816,0.0044328576150292065
473,7.327828526496887,7.312997937202454,0.014799692893575411
474,8.577561795711517,7.353083312511444,1.2244568891728704
475,7.337378203868866,7.257316172122955,0.08003524811829266
476,7.452349483966827,7.435901463031769,0.016415043490269454
477,7.474367618560791,7.463781714439392,0.01054883342658286
478,8.586710214614868,7.285774230957031,1.3008992637114716
479,7.337400138378143,7.321321487426758,0.016063175789895467
480,9.130962252616882,7.6948524713516235,1.4360445423553756
481,7.387913227081299,7.378231704235077,0.009612773441403988
482,9.322537660598755,7.602138876914978,1.7203097434357915
483,7.3545278906822205,7.3509286642074585,0.0035249734937679023
484,7.574255526065826,7.490115284919739,0.0840808956309047
485,7.902131617069244,7.890080809593201,0.011998112488072366
486,7.314459979534149,7.309123396873474,0.0052386241495696595
487,7.96777468919754,7.959660112857819,0.008020674860745203
488,7.462837338447571,7.4609275460243225,0.001820542853238294
489,7.78458172082901,7.649213910102844,0.13525481607939582
490,9.730491280555725,7.4511048793792725,2.279220048672869
491,7.397761106491089,7.381659626960754,0.015980450221832143
492,10.148455679416656,7.287320137023926,2.861080851034785
493,7.46722286939621,7.362560510635376,0.1046342778026883
494,7.614828526973724,7.2854907512664795,0.32928466738030693
495,7.261620342731476,7.230289340019226,0.031279608119803015
496,7.332019329071045,7.32978218793869,0.0021267188858473673
497,7.53964626789093,7.524820923805237,0.014761414769964176
498,7.7320064306259155,7.392180025577545,0.3397791261013481
499,7.5674551129341125,7.443174123764038,0.12425817274561268
500,7.240973711013794,7.239867150783539,0.0010806590362335555
501,7.381506085395813,7.33686625957489,0.04461292515770765
502,7.516966462135315,7.453984320163727,0.06294164997234475
503,8.141132891178131,7.410327851772308,0.7307601900138252
504,11.007314324378967,7.276810884475708,3.73046356157829
505,7.322949647903442,7.251025319099426,0.07188692222734971
506,7.335014462471008,7.313768744468689,0.021212838648352772
507,7.47477650642395,7.415139853954315,0.05961584846954793
508,7.431591629981995,7.394619464874268,0.03693894796742825
509,7.434256732463837,7.431070923805237,0.0031501054581895005
510,7.688779056072235,7.686769127845764,0.001964217946806457
511,7.399251043796539,7.376480519771576,0.022734943171599298
512,7.306429743766785,7.223049998283386,0.08332584804156795
513,7.430257260799408,7.42333847284317,0.00686765430145897
514,7.433799564838409,7.374597012996674,0.059155483344511595
515,7.4625144600868225,7.456662356853485,0.005795147957542213
516,7.3313897252082825,7.327646851539612,0.003687575956064393
517,7.364283919334412,7.331202507019043,0.033041989965568064
518,7.226889252662659,7.214844822883606,0.012000818269370939
519,7.860445499420166,7.841519832611084,0.018898630418334506
520,7.276682496070862,7.263549864292145,0.013106162961776135
521,7.293514370918274,7.285244464874268,0.008230103179812431
522,7.416088819503784,7.32671183347702,0.08932939838450693
523,7.289441764354706,7.279713988304138,0.009689300670288503
524,7.5283790826797485,7.519912123680115,0.008434175106231123
525,9.834193766117096,7.315271854400635,2.5188827717938693
526,7.4170525670051575,7.302102982997894,0.114906961669476
527,7.367882013320923,7.358916938304901,0.008930019443141646
528,8.27735048532486,7.610167980194092,0.6671472502712277
