epoch,train_loss,val_loss
0,0.10329059809446335,0.05365399643778801
1,0.08681254535913467,0.062495552003383636
2,0.06780372634530067,0.04180513508617878
3,0.06000442728400231,0.022031012922525406
4,0.05572909116744995,0.030104706063866615
5,0.05608629509806633,0.029185998253524303
6,0.04734903797507286,0.012835908215492964
7,0.046547360718250275,0.022794234566390514
8,0.04648684337735176,0.018753799609839916
9,0.039659234136343,0.01837834343314171
10,0.042861202359199525,0.016886360943317413
11,0.04053010568022728,0.014598171692341566
12,0.03962075710296631,0.013334436807781458
13,0.040056522190570834,0.012933400925248861
14,0.039770856499671936,0.01028049597516656
15,0.04176509082317352,0.00682630343362689
16,0.03483822979032993,0.006881095468997955
17,0.03395050950348377,0.009575399570167065
18,0.0328813549131155,0.01057002367451787
19,0.03340335488319397,0.012478008400648832
20,0.03219411298632622,0.009413964115083218
21,0.031843797862529756,0.006493248278275132
22,0.0322406355291605,0.0065198191441595554
23,0.0322977252304554,0.008779704105108976
24,0.0337651826441288,0.007181785302236676
25,0.029611832275986672,0.008406314067542553
26,0.03287728354334831,0.006445497740060091
27,0.030023470148444177,0.0073317119386047125
28,0.027836813405156136,0.0049173731822520494
29,0.031125009059906006,0.007970707025378942
30,0.030496527999639512,0.009304773528128862
31,0.026582670956850053,0.008884386625140905
32,0.028098339959979058,0.006890964927151799
33,0.02701347917318344,0.006018578540533781
34,0.030346075445413588,0.007500916253775358
35,0.03225680999457836,0.0082808923907578
36,0.023951292037963867,0.0037928601959720254
37,0.029653184115886688,0.004988142754882574
38,0.030362436175346376,0.005347316386178136
39,0.027669722214341164,0.004370572045445442
40,0.028464774042367934,0.005613336339592934
41,0.02995770238339901,0.004349813796579838
42,0.024959522858262063,0.005705011775717139
43,0.023364539816975595,0.006620406173169613
44,0.026206401735544206,0.006889982847496867
45,0.02783726453781128,0.005654450971633196
46,0.02718471921980381,0.010626260656863451
47,0.02685449309647083,0.00920440023764968
48,0.024961324781179427,0.00506868283264339
49,0.025040702521800996,0.003317896742373705
50,0.02680719830095768,0.0028487977106124163
51,0.02647786885499954,0.00577591429464519
52,0.02264186106622219,0.006203117780387402
53,0.023760689049959184,0.00561246951110661
54,0.021568123996257783,0.00439523090608418
55,0.02203986942768097,0.004047310329042375
56,0.021762391924858092,0.004456791328266263
57,0.022631174698472024,0.005359793547540903
58,0.024523591995239256,0.004757754039019346
59,0.021193566918373107,0.0033006867161020637
60,0.022931572049856186,0.0035216063261032104
61,0.02238144464790821,0.005201049614697695
62,0.022697200253605842,0.005444026552140713
63,0.02067631669342518,0.004606536822393537
64,0.02053048312664032,0.0033627994125708938
65,0.020191965997219084,0.003865641774609685
66,0.021053270623087882,0.0056883408688008785
67,0.01984185241162777,0.007241775747388601
68,0.01859973669052124,0.0074280251283198595
69,0.020762067660689353,0.00837944820523262
70,0.017112190648913384,0.006453566486015916
71,0.018798502162098885,0.004168402869254351
72,0.022312801331281662,0.0037846409250050783
73,0.019727435335516928,0.005298530450090766
74,0.017871952429413796,0.006379150552675128
75,0.018714499473571778,0.006888065254315734
76,0.021727864071726798,0.006314519792795181
77,0.016252597980201244,0.00557543383911252
78,0.018627422489225866,0.0050407047383487225
79,0.017023483105003834,0.0050409717950969934
80,0.01733778677880764,0.0037542349891737103
81,0.01848829835653305,0.004941039951518178
82,0.020903288573026656,0.00540407351218164
83,0.018226485699415207,0.005870933178812265
84,0.0169029850512743,0.005046151112765074
85,0.017087255045771597,0.004456046153791249
86,0.016009113192558287,0.004387725377455354
87,0.0191366795450449,0.00614601606503129
88,0.017484998889267446,0.007604771526530385
89,0.019747766852378845,0.006648777052760124
90,0.018612078204751015,0.002700908575206995
91,0.014195951074361801,0.0022712366189807653
92,0.016241636127233505,0.003379582311026752
93,0.014352423138916492,0.005834677722305059
94,0.01596502959728241,0.006410280708223581
95,0.01816946417093277,0.005601704120635986
96,0.014380224607884884,0.004347298061475158
97,0.016411404125392437,0.004417793941684067
98,0.01651523672044277,0.0033548991195857525
99,0.017795172333717347,0.003120820038020611
100,0.01300722435116768,0.004137183539569378
101,0.01523909904062748,0.003930708859115839
102,0.014328895136713982,0.004267867305316031
103,0.01409944873303175,0.00440243212506175
104,0.012096182256937028,0.004557216539978981
105,0.01599410828202963,0.004037063918076456
106,0.013916879519820213,0.004471726017072797
107,0.015055701322853565,0.004289232776500285
108,0.013684959523379803,0.005109919235110283
109,0.015261754393577576,0.004748546751216054
110,0.019061141274869443,0.0039515282260254025
111,0.012767045944929122,0.003623220371082425
112,0.010999453626573086,0.003585996339097619
113,0.016244427300989628,0.003980702022090554
114,0.013342075608670711,0.004153465386480093
115,0.01210908181965351,0.004155248636379838
116,0.0125742856413126,0.004691057605668902
117,0.012279141135513783,0.004837568034417927
118,0.013647117838263511,0.003606847138144076
119,0.012750501185655594,0.004296506755053997
120,0.012377895601093768,0.0042220973409712315
121,0.019800575077533723,0.002184926881454885
122,0.011579386703670026,0.0032529085874557495
123,0.015852580033242702,0.0046789192128926516
124,0.01397699024528265,0.003128621494397521
125,0.012820000760257244,0.0027204815996810794
126,0.01690309215337038,0.002182240365073085
127,0.010495355911552906,0.0026480535743758082
128,0.01298186294734478,0.004020813386887312
129,0.011815615184605121,0.0029216932598501444
130,0.014937033504247665,0.004353938391432166
131,0.010469499416649342,0.003895453060977161
