epoch,total_loss,data_loss,physics_loss
0,13412244896.0,13411377440.0,867688.5859375
1,6378256736.0,6377929024.0,327619.9140625
2,2363026524.0,2362915868.0,110670.546875
3,938288884.0,938241910.0,46974.82373046875
4,563488784.0,563460258.0,28514.4228515625
5,464708106.0,464689712.0,18383.111450195312
6,245052017.0,245040531.5,11485.289306640625
7,197089764.0,197080095.0,9671.583923339844
8,153983696.0,153976541.0,7157.250793457031
9,603145709.0,603117114.0,28589.324096679688
10,514541236.0,514523386.0,17853.288452148438
11,387026792.0,387011505.0,15285.500854492188
12,445923904.0,445897476.0,26424.198852539062
13,405266179.0,405245753.0,20422.509521484375
14,369573956.0,369553552.0,20399.274169921875
15,427905136.0,427885814.0,19328.349731445312
16,396971787.75,396953245.25,18545.469940185547
17,274013292.25,274001074.75,12220.960266113281
18,128740990.5,128735148.75,5840.0247802734375
19,127380579.75,127374754.0,5829.792236328125
20,101774308.5,101768959.5,5349.64404296875
21,190300695.0,190292557.5,8136.602203369141
22,252791768.0,252782300.0,9467.658386230469
23,286322379.0,286305641.0,16740.449157714844
24,225809639.0,225799565.5,10076.894592285156
25,195224527.5,195215653.5,8875.700866699219
26,146852692.0,146844651.0,8041.373352050781
27,232883787.0,232872068.5,11718.527221679688
28,562256920.0,562234572.0,22338.530395507812
29,332613011.0,332595072.0,17937.258178710938
30,269618998.5,269606858.0,12140.905883789062
31,199154141.0,199145184.0,8955.413757324219
32,108131159.5,108126214.5,4944.382995605469
33,110236235.5625,110231245.0625,4989.750823974609
34,255209440.5,255198310.0,11132.617248535156
35,157884868.0,157878402.5,6466.289855957031
36,93978889.5,93974875.25,4014.5945739746094
37,61206941.75,61204236.25,2706.1209716796875
38,55621124.25,55618700.75,2424.1160430908203
39,90226392.5,90220788.0,5602.540084838867
40,107002276.5,106997498.5,4779.381393432617
41,93172911.25,93169416.5,3495.786163330078
42,55618985.25,55616452.5,2533.2027893066406
43,43488031.25,43486110.25,1920.5494079589844
44,60033764.25,60030661.75,3103.043502807617
45,54578357.25,54575641.5,2715.1011352539062
46,33198868.75,33197479.75,1389.2493896484375
47,52725477.3125,52723826.625,1650.7132720947266
48,132287075.0,132281368.25,5709.201705932617
49,109845621.5,109840255.0,5367.021820068359
50,288669362.5,288659729.0,9635.287414550781
51,55476544.875,55473945.125,2598.223861694336
52,44964688.0,44962891.5,1795.8620834350586
53,69372264.34375,69369575.53125,2689.264907836914
54,61789860.125,61787171.375,2689.260208129883
55,62988304.0,62985962.75,2342.4020233154297
56,49177811.0,49175087.75,2723.2447814941406
57,126394320.5,126388983.0,5336.319976806641
58,122856171.125,122850338.125,5829.897285461426
59,88202067.5,88196449.0,5619.760833740234
60,54376163.25,54373884.5,2279.146713256836
61,65490588.75,65488293.75,2294.451820373535
62,27731750.875,27730572.875,1178.6825942993164
63,47794973.625,47793322.6875,1651.4474716186523
64,29849273.125,29848061.5,1211.5387878417969
65,52183721.75,52181552.0,2169.4825134277344
66,95282004.625,95278875.875,3130.003463745117
67,45677682.5,45675891.125,1791.1367492675781
68,42106205.375,42104436.5,1768.3502578735352
69,51791616.5625,51789981.4375,1634.2576332092285
70,27778804.5,27777656.5,1148.0640106201172
71,21813891.25,21812678.5,1212.6297912597656
72,21751602.8125,21750588.875,1013.7269668579102
73,30175697.875,30174654.25,1043.5497665405273
74,41573308.625,41571489.625,1819.3356552124023
75,42198484.375,42196718.75,1764.5018692016602
76,24496991.625,24496012.3125,978.7613945007324
77,21875122.75,21874339.25,783.6984672546387
78,16761545.21875,16760981.78125,563.5524654388428
79,13532241.5,13531788.5625,453.233980178833
80,24050530.3125,24049614.25,916.0314712524414
81,18575134.8125,18574415.53125,719.2521171569824
82,21036773.6875,21035920.8125,852.8684616088867
83,13652383.1875,13651849.625,533.4755210876465
84,12876102.875,12875606.1875,496.7357234954834
85,13606071.96875,13605588.03125,484.0265693664551
86,8174248.25,8173903.5,344.8473892211914
87,6669281.0,6669037.0,244.1259479522705
88,4707563.4375,4707340.625,222.8458709716797
89,2215940.59375,2215838.65625,101.96376252174377
90,2182714.875,2182630.8984375,83.98453617095947
91,3065450.453125,3065318.453125,132.06407356262207
92,5077444.1796875,5077230.34375,213.83889961242676
93,6619879.90625,6619653.78125,226.04807090759277
94,5123101.859375,5122936.953125,165.02156925201416
95,2503255.609375,2503147.015625,108.60092449188232
96,3099299.921875,3099189.578125,110.32741737365723
97,2319970.953125,2319885.25,85.69276571273804
98,2548287.6328125,2548191.3671875,96.2419843673706
99,3671558.65625,3671428.4375,130.27062606811523
100,1553607.03125,1553557.046875,49.996731758117676
101,885683.578125,885651.97265625,31.612303495407104
102,2569894.875,2569804.6640625,90.18616199493408
103,1551383.1640625,1551324.671875,58.505452156066895
104,682941.98828125,682913.875,28.101330995559692
105,1332131.0546875,1332081.921875,49.139522552490234
106,1602796.25,1602746.53125,49.72880697250366
107,1465658.98046875,1465610.8515625,48.13402831554413
108,1973182.703125,1973114.5,68.20470857620239
109,1734617.3125,1734558.87890625,58.41700482368469
110,2701224.7265625,2701148.22265625,76.49390125274658
111,3481215.515625,3481083.734375,131.72062301635742
112,2264460.07421875,2264390.6015625,69.49509763717651
113,1421058.65625,1421000.9375,57.72470283508301
114,1696465.69140625,1696407.828125,57.85296702384949
115,2168312.5546875,2168247.2109375,65.37205648422241
116,1533300.58203125,1533256.59375,43.97644567489624
117,848607.16796875,848576.3671875,30.796140670776367
118,850479.775390625,850451.505859375,28.258793711662292
119,816801.125,816773.55078125,27.576300144195557
120,372766.75,372752.3642578125,14.362615942955017
121,530356.10546875,530337.73828125,18.35674560070038
122,239862.0517578125,239854.16015625,7.862855315208435
123,234053.5546875,234044.265625,9.260096728801727
124,401850.640625,401837.703125,12.908649563789368
125,226493.22705078125,226486.67431640625,6.5198232382535934
126,113409.6142578125,113406.1796875,3.410027325153351
127,57078.821533203125,57076.978271484375,1.8169836178421974
128,37260.45556640625,37259.019775390625,1.4087074622511864
129,51872.4091796875,51870.70849609375,1.6740055158734322
130,15867.66259765625,15867.127807617188,0.5080009996891022
131,20648.19464111328,20647.534912109375,0.6325998716056347
132,13847.691650390625,13803.216522216797,44.448424277827144
133,8707.648498535156,8707.357604980469,0.2645239979028702
134,11903.691802978516,11901.865417480469,1.7997258976101875
135,16590.49769592285,16589.695220947266,0.7757601514458656
136,26615.23828125,26614.513549804688,0.697662703692913
137,27368.8408203125,27367.17578125,1.638651005923748
138,25435.787719726562,25434.103759765625,1.6573568992316723
139,21011.5244140625,21010.292053222656,1.2063768226653337
140,9495.174835205078,9494.893371582031,0.25514310225844383
141,4591.509765625,4591.336761474609,0.14702650858089328
142,4893.757461547852,4893.428092956543,0.3035248667001724
143,4449.134460449219,4448.988250732422,0.12069714860990644
144,2393.0575942993164,2392.933982849121,0.09818851156160235
145,1517.8766555786133,1517.8054809570312,0.04597859876230359
146,880.4817237854004,880.0422630310059,0.4145126463845372
147,1094.63130569458,1094.5599098205566,0.046801548916846514
148,494.9276638031006,494.867733001709,0.03566850919742137
149,331.42792892456055,331.1997900009155,0.20426469400990754
150,267.95324516296387,267.912992477417,0.01683827323722653
151,204.24693632125854,203.81680297851562,0.4071719554194715
152,150.66228771209717,150.3206605911255,0.31916430285491515
153,237.10207653045654,237.05272436141968,0.02740410971455276
154,71.17253756523132,68.80234503746033,2.348793978570029
155,57.08708095550537,56.793296813964844,0.2730266169382958
156,87.17588663101196,87.15170335769653,0.004149789310758933
157,113.21367979049683,113.1855788230896,0.008499742354615591
158,153.1967897415161,153.16673278808594,0.01076798653230071
159,152.82162046432495,152.76224756240845,0.04046210934757255
160,208.766583442688,208.7356719970703,0.012443812418496236
161,662.8619842529297,661.4741668701172,1.3697678095195442
162,114.25230169296265,114.23085331916809,0.003666070260806009
163,90.96443891525269,90.94377040863037,0.0032733891130192205
164,92.1299204826355,92.04959011077881,0.06333102886856068
165,47.1892774105072,46.944480419158936,0.22816033043636708
166,26.33629024028778,26.31198513507843,0.008087919639365282
167,20.954331040382385,20.93609082698822,0.0025494492074358277
168,17.710270881652832,17.509522318840027,0.18568819741994957
169,13.625939130783081,13.566244840621948,0.045309121251193574
170,22.080341935157776,22.05033552646637,0.01635027749944129
171,21.79727864265442,21.78033471107483,0.004012450066511519
172,11.59764575958252,11.584487795829773,0.0009420353817404248
173,10.751231670379639,10.73725712299347,0.002153660690964898
174,9.425151646137238,9.412548184394836,0.0012429311173036695
175,9.696141362190247,9.684192299842834,0.0009528436348773539
176,8.695261716842651,8.681150496006012,0.0035405652597546577
177,10.172031819820404,9.260462164878845,0.9013890356181946
178,8.570564687252045,8.129132628440857,0.4317321044909477
179,8.874878227710724,8.864424228668213,0.001220158770593116
180,9.717344522476196,9.590134143829346,0.11838537885341793
181,9.415873944759369,9.405110716819763,0.002333127837118809
182,8.751746773719788,8.581275641918182,0.16241722781705903
183,10.32595181465149,8.289663195610046,2.0286302357708337
184,11.376347362995148,8.21264135837555,3.156479821560424
185,15.144127130508423,7.978689908981323,7.158674713016808
186,8.803722739219666,8.79288125038147,0.004539578294497915
187,8.720706105232239,8.08401483297348,0.6308335900212114
188,8.411712884902954,8.383552849292755,0.02271769858634798
189,8.027372598648071,8.009716808795929,0.012633673926757183
190,8.081339657306671,8.074633479118347,0.0021105311971041374
191,9.025544106960297,8.002743780612946,1.0186102178195142
192,47.47005933523178,7.858906924724579,39.60734344094817
193,8.085408568382263,7.919193506240845,0.16284123592049582
194,7.805853843688965,7.7712923884391785,0.03162126298593648
195,8.24409794807434,7.906964600086212,0.3346441572793992
196,7.891274452209473,7.88746976852417,0.001746352299960563
197,7.82384979724884,7.813993155956268,0.008215113453843514
198,7.79766047000885,7.788767635822296,0.007691670982239884
199,7.879927575588226,7.821132481098175,0.05801311828327016
200,7.881734073162079,7.864250719547272,0.017119572064984823
201,7.939700961112976,7.742859840393066,0.1967274460112094
202,7.854519784450531,7.813578724861145,0.0406954911959474
