epoch,total_loss,data_loss,physics_loss,mass,damping,stiffness
0,0.29452046751976013,0.29452046751976013,0.0,1.000100016593933,0.09989999979734421,4.999899864196777
1,0.6250424981117249,0.6250424981117249,0.0,1.0001944303512573,0.09980616718530655,4.999804496765137
2,0.20058970153331757,0.20058970153331757,0.0,1.0002816915512085,0.09971879422664642,4.999716281890869
3,0.02052607573568821,0.02052607573568821,0.0,1.000350832939148,0.09964773058891296,4.999643325805664
4,0.18217146396636963,0.18217146396636963,0.0,1.0004167556762695,0.09957801550626755,4.999570846557617
5,0.21693606674671173,0.21693606674671173,0.0,1.0004823207855225,0.09950705617666245,4.9994964599609375
6,0.10590734332799911,0.10590734332799911,0.0,1.0005419254302979,0.09944029152393341,4.999425888061523
7,0.019936922937631607,0.019936922937631607,0.0,1.0005924701690674,0.09938184916973114,4.999362945556641
8,0.03114348277449608,0.03114348277449608,0.0,1.0006378889083862,0.09932953119277954,4.9993062019348145
9,0.08709073066711426,0.08709073066711426,0.0,1.0006839036941528,0.0992789939045906,4.999250888824463
10,0.10461759567260742,0.10461759567260742,0.0,1.000732183456421,0.09922900795936584,4.999195575714111
11,0.0720783919095993,0.0720783919095993,0.0,1.000780701637268,0.09918135404586792,4.999142169952393
12,0.030330540612339973,0.030330540612339973,0.0,1.0008265972137451,0.09913808107376099,4.999093055725098
13,0.013286801055073738,0.013286801055073738,0.0,1.0008684396743774,0.09909932315349579,4.999048709869385
14,0.02414862811565399,0.02414862811565399,0.0,1.0009067058563232,0.09906332939863205,4.999007701873779
15,0.04434790089726448,0.04434790089726448,0.0,1.0009424686431885,0.09902806580066681,4.998968601226807
16,0.05421498045325279,0.05421498045325279,0.0,1.000976324081421,0.09899264574050903,4.99893045425415
17,0.04760868102312088,0.04760868102312088,0.0,1.0010080337524414,0.09895756840705872,4.998893737792969
18,0.031676098704338074,0.031676098704338074,0.0,1.0010371208190918,0.09892410039901733,4.998859405517578
19,0.017738331109285355,0.017738331109285355,0.0,1.0010631084442139,0.09889336675405502,4.998827934265137
20,0.012957017868757248,0.012957017868757248,0.0,1.0010864734649658,0.09886574745178223,4.998798847198486
21,0.017201829701662064,0.017201829701662064,0.0,1.001107931137085,0.0988408774137497,4.998772144317627
22,0.024929679930210114,0.024929679930210114,0.0,1.0011283159255981,0.09881807863712311,4.998746871948242
23,0.02977517805993557,0.02977517805993557,0.0,1.001147985458374,0.09879684448242188,4.998723030090332
24,0.028698787093162537,0.028698787093162537,0.0,1.0011667013168335,0.09877709299325943,4.998700141906738
25,0.023123091086745262,0.023123091086745262,0.0,1.0011838674545288,0.09875906258821487,4.998678207397461
26,0.01694166660308838,0.01694166660308838,0.0,1.0011987686157227,0.09874305129051208,4.998658180236816
27,0.013521427288651466,0.013521427288651466,0.0,1.0012110471725464,0.09872914850711823,4.9986395835876465
28,0.01385841891169548,0.01385841891169548,0.0,1.001220464706421,0.09871713072061539,4.998622894287109
29,0.016603736206889153,0.016603736206889153,0.0,1.0012273788452148,0.09870658069849014,4.998607158660889
30,0.019378725439310074,0.019378725439310074,0.0,1.0012322664260864,0.09869705140590668,4.998592376708984
31,0.020320996642112732,0.020320996642112732,0.0,1.0012354850769043,0.09868824481964111,4.9985785484313965
32,0.018995530903339386,0.018995530903339386,0.0,1.0012375116348267,0.0986800417304039,4.998565196990967
33,0.016343379393219948,0.016343379393219948,0.0,1.0012385845184326,0.09867248684167862,4.9985527992248535
34,0.01390334963798523,0.01390334963798523,0.0,1.0012391805648804,0.09866566956043243,4.998541355133057
