config_name,timestamp,m_true,c_true,k_true,m_est,c_est,k_est,m_error,c_error,k_error,rmse,runtime
light_mass,20250430_201207,0.5,0.1,5.0,0.039546375495418694,0.07635049000902704,5.0,92.09072490091627,23.64950999097297,0.0,0.017007585526279023,84.679218
medium_mass,20250430_201332,5.0,0.1,5.0,0.03852191945784922,0.07869603790349598,4.999999999999997,99.229561610843,21.303962096504023,5.3290705182007514e-14,0.00677240501776437,83.799844
heavy_mass,20250430_201456,20.0,0.1,5.0,0.01,0.09999999999998543,5.0,99.94999999999999,1.457167719820518e-11,0.0,0.013721712252400813,80.777052
underdamped,20250430_201617,1.0,0.05,5.0,0.01,0.01,4.999999999999999,99.0,80.0,1.7763568394002505e-14,3.084014196475439,81.580609
critically_damped,20250430_201738,1.0,4.47,5.0,0.01,0.01,4.999999999999585,99.0,99.77628635346757,8.29558643999917e-12,300.6997463301665,83.263894
overdamped,20250430_201901,1.0,10.0,5.0,0.36054798864429805,0.01,4.999999999997568,63.945201135570194,99.9,4.863665026277886e-11,498.10020152657717,84.713215
soft_spring,20250430_202026,1.0,0.1,1.0,0.01,0.07693421605683927,1.0000000000000004,99.0,23.065783943160735,4.440892098500626e-14,0.00347824494335305,76.548739
medium_spring,20250430_202143,1.0,0.1,10.0,0.06397613959689204,0.069687121518001,10.0,93.60238604031079,30.31287848199901,0.0,0.008063137626155679,82.790178
stiff_spring,20250430_202306,1.0,0.1,50.0,0.1877521199794367,0.01,64.30989028915357,81.22478800205633,90.0,28.619780578307143,0.04239940260586913,83.667018
low_freq,20250430_202429,1.0,0.1,5.0,1.2702399936968933,0.07814437133053329,3.6530495519880715,27.023999369689335,21.85562866946672,26.93900896023857,0.003651892677766911,81.317288
resonance_freq,20250430_202551,1.0,0.1,5.0,0.01,0.10000000000000053,4.661554247484436,99.0,5.273559366969494e-13,6.768915050311275,0.01855115369382084,81.829049
high_freq,20250430_202712,1.0,0.1,5.0,0.01,0.061891844354041665,5.000000000000001,99.0,38.108155645958334,1.7763568394002505e-14,0.044582846458376894,89.085812
small_amplitude,20250430_202842,1.0,0.1,5.0,0.054568188175916216,0.08609476070905586,4.999999999999998,94.54318118240838,13.905239290944143,3.552713678800501e-14,0.0007403831044034513,70.546478
large_amplitude,20250430_202952,1.0,0.1,5.0,0.7202445227410939,0.09379345522800014,22.84179450717093,27.975547725890614,6.206544771999861,356.8358901434186,0.04042983025990681,86.238734
no_noise,20250430_203118,1.0,0.1,5.0,0.01,0.01,4.999999999999998,99.0,90.0,3.552713678800501e-14,0.010904533906548938,86.524913
medium_noise,20250430_203245,1.0,0.1,5.0,0.03713740895740927,0.01,4.999999999999998,96.28625910425907,90.0,3.552713678800501e-14,0.023313965427044975,82.055163
extreme_noise,20250430_203407,1.0,0.1,5.0,0.0792650280293277,0.08323488063994733,4.999999999999998,92.07349719706724,16.765119360052676,3.552713678800501e-14,0.004036506684302359,90.780814
large_initial_displacement,20250430_203538,1.0,0.1,5.0,0.01,0.27748363760038464,5.0000000000000036,99.0,177.4836376003846,7.105427357601002e-14,23.54843562363171,81.639302
large_initial_velocity,20250430_203659,1.0,0.1,5.0,0.26522099120320913,0.09999999999999876,5.000000000000269,73.4779008796791,1.2490009027033011e-12,5.382361223382759e-12,137.9117521990886,85.527074
random_high_amplitude,20250430_203825,1.0,0.1,5.0,0.01,0.01,5.000000000000012,99.0,90.0,2.4868995751603507e-13,22.73529131683278,81.280365
fine_time_step,20250430_203946,1.0,0.1,5.0,0.04267082658118146,0.08220214112244935,5.000000000000002,95.73291734188186,17.797858877550656,3.552713678800501e-14,0.0013677771711682887,86.821696
coarse_time_step,20250430_204113,1.0,0.1,5.0,0.14059994460820238,0.09999999999999964,4.999999999999998,85.94000553917977,3.608224830031759e-13,3.552713678800501e-14,0.09261864697523012,82.863635
very_long_duration,20250430_204236,1.0,0.1,5.0,0.01,0.01,4.999999999999998,99.0,90.0,3.552713678800501e-14,0.1674395223079144,68.178324
