epoch,total_loss,mass,damping,stiffness
69,0.012649789452552795,1.00150728225708,0.09836643189191818,4.998420715332031
70,0.012739669531583786,1.0015077590942383,0.09836617112159729,4.998420238494873
71,0.012814871966838837,1.001508116722107,0.09836593270301819,4.998419761657715
72,0.012818757444620132,1.0015084743499756,0.09836570918560028,4.998419284820557
73,0.012753993272781372,1.0015087127685547,0.09836550801992416,4.998418807983398
74,0.01267074141651392,1.0015089511871338,0.09836534410715103,4.99841833114624
75,0.012623971328139305,1.001509189605713,0.09836521744728088,4.998417854309082
76,0.01263436023145914,1.001509428024292,0.09836513549089432,4.998417377471924
77,0.012679459527134895,1.001509666442871,0.09836509823799133,4.998416900634766
78,0.012716680765151978,1.0015099048614502,0.09836509823799133,4.998416423797607
79,0.012716811150312424,1.0015101432800293,0.09836513549089432,4.998415946960449
80,0.012682570144534111,1.0015103816986084,0.09836520254611969,4.998415470123291
81,0.012641256675124168,1.0015106201171875,0.09836529940366745,4.998414993286133
82,0.012620856054127216,1.0015108585357666,0.0983654111623764,4.998414993286133
83,0.01262960396707058,1.0015110969543457,0.09836553782224655,4.998414993286133
84,0.012653283774852753,1.0015113353729248,0.0983656719326973,4.998414993286133
85,0.012669435702264309,1.001511573791504,0.09836580604314804,4.998414993286133
86,0.012665295042097569,1.001511812210083,0.09836594015359879,4.998414993286133
87,0.012645591050386429,1.0015119314193726,0.09836607426404953,4.998414993286133
88,0.012626027688384056,1.001512050628662,0.09836622327566147,4.998414993286133
89,0.012619633227586746,1.0015121698379517,0.0983663871884346,4.998414993286133
90,0.012627370655536652,1.0015122890472412,0.09836656600236893,4.998414993286133
91,0.012639444321393967,1.0015124082565308,0.09836675971746445,4.998414993286133
92,0.01264458429068327,1.0015125274658203,0.09836696833372116,4.998414993286133
93,0.012638924643397331,1.0015126466751099,0.09836719185113907,4.998414993286133
94,0.012627705931663513,1.001512885093689,0.09836742281913757,4.998414993286133
95,0.012619653716683388,1.0015130043029785,0.09836766123771667,4.998414993286133
96,0.012619582936167717,1.001513123512268,0.09836789965629578,4.998414993286133
97,0.012625293806195259,1.0015132427215576,0.09836813807487488,4.998414993286133
98,0.012630492448806763,1.0015133619308472,0.09836837649345398,4.998414993286133
99,0.012630464509129524,1.0015134811401367,0.09836860746145248,4.998414993286133
100,0.01262553222477436,1.0015136003494263,0.09836883842945099,4.998414993286133
101,0.012619929388165474,1.0015137195587158,0.0983690693974495,4.998414993286133
102,0.012617727741599083,1.0015138387680054,0.0983693078160286,4.998414993286133
103,0.012619588524103165,1.001513957977295,0.0983695536851883,4.998414993286133
104,0.012622796930372715,1.0015140771865845,0.09836980700492859,4.998414993286133
105,0.012624065391719341,1.001514196395874,0.09837006777524948,4.998414993286133
106,0.01262230146676302,1.0015143156051636,0.09837032854557037,4.998414993286133
107,0.012619128450751305,1.0015144348144531,0.09837059676647186,4.998414993286133
108,0.012617072090506554,1.0015145540237427,0.09837086498737335,4.998414993286133
109,0.012617312371730804,1.0015146732330322,0.09837113320827484,4.998414993286133
110,0.012618924491107464,1.0015147924423218,0.09837140142917633,4.998414993286133
111,0.012620028108358383,1.0015149116516113,0.09837166219949722,4.998414993286133
112,0.012619515880942345,1.0015150308609009,0.09837192296981812,4.998414993286133
113,0.012617858126759529,1.0015151500701904,0.09837218374013901,4.998414993286133
114,0.012616429477930069,1.00151526927948,0.0983724445104599,4.998414993286133
115,0.012616176158189774,1.0015153884887695,0.09837270528078079,4.998414993286133
116,0.012616886757314205,1.001515507698059,0.09837296605110168,4.998414993286133
117,0.012617571279406548,1.0015156269073486,0.09837323427200317,4.998414993286133
118,0.012617448344826698,1.0015157461166382,0.09837350249290466,4.998414993286133
119,0.012616584077477455,1.0015158653259277,0.09837377071380615,4.998414993286133
120,0.012615686282515526,1.0015159845352173,0.09837403893470764,4.998414993286133
121,0.012615373358130455,1.0015161037445068,0.09837430715560913,4.998414993286133
122,0.012615649029612541,1.0015162229537964,0.09837457537651062,4.998414993286133
123,0.012616001069545746,1.001516342163086,0.09837483614683151,4.998414993286133
124,0.012615951709449291,1.0015164613723755,0.0983750969171524,4.998414993286133
125,0.012615468353033066,1.001516580581665,0.0983753576874733,4.998414993286133
126,0.012614913284778595,1.0015166997909546,0.09837561845779419,4.998414993286133
127,0.012614654377102852,1.0015168190002441,0.09837587922811508,4.998414993286133
128,0.012614734470844269,1.0015169382095337,0.09837613999843597,4.998414993286133
129,0.012614883482456207,1.0015170574188232,0.09837640076875687,4.998414993286133
130,0.012614820152521133,1.0015171766281128,0.09837666153907776,4.998414993286133
131,0.01261451467871666,1.0015172958374023,0.09837692230939865,4.998414993286133
132,0.012614160776138306,1.001517415046692,0.09837718307971954,4.998414993286133
133,0.012613967061042786,1.0015175342559814,0.09837744385004044,4.998414993286133
134,0.012613960541784763,1.001517653465271,0.09837770462036133,4.998414993286133
135,0.012613991275429726,1.0015177726745605,0.09837795794010162,4.998414993286133
136,0.012613905593752861,1.00151789188385,0.09837821125984192,4.998414993286133
137,0.012613687664270401,1.0015180110931396,0.09837846457958221,4.998414993286133
138,0.01261344738304615,1.0015181303024292,0.09837871789932251,4.998414993286133
139,0.012613300234079361,1.0015182495117188,0.0983789712190628,4.998414993286133
140,0.01261325366795063,1.0015183687210083,0.0983792245388031,4.998414993286133
141,0.01261321920901537,1.0015184879302979,0.0983794778585434,4.998414993286133
142,0.012613116763532162,1.0015186071395874,0.09837973117828369,4.998414993286133
143,0.012612944468855858,1.001518726348877,0.09837997704744339,4.998414993286133
144,0.01261276938021183,1.0015188455581665,0.09838022291660309,4.998414993286133
145,0.01261265017092228,1.001518964767456,0.09838046878576279,4.998414993286133
146,0.012612582184374332,1.0015190839767456,0.09838071465492249,4.998414993286133
147,0.012612516060471535,1.0015192031860352,0.09838096052408218,4.998414993286133
148,0.012612404301762581,1.0015193223953247,0.09838120639324188,4.998414993286133
149,0.01261226087808609,1.0015194416046143,0.09838144481182098,4.998414993286133
150,0.012612121179699898,1.0015195608139038,0.09838168323040009,4.998414993286133
151,0.012612017802894115,1.0015196800231934,0.09838192164897919,4.998414993286133
152,0.012611937709152699,1.001519799232483,0.09838216006755829,4.998414993286133
153,0.012611852958798409,1.0015199184417725,0.09838239848613739,4.998414993286133
154,0.01261174026876688,1.0015201568603516,0.09838263690471649,4.998414993286133
155,0.012611614540219307,1.0015203952789307,0.0983828753232956,4.998414993286133
156,0.012611497193574905,1.0015206336975098,0.0983831137418747,4.998414993286133
157,0.012611400336027145,1.0015208721160889,0.0983833447098732,4.998414993286133
158,0.012611313723027706,1.001521110534668,0.0983835756778717,4.998414993286133
159,0.01261121965944767,1.001521348953247,0.09838380664587021,4.998414993286133
160,0.012611109763383865,1.0015215873718262,0.09838403761386871,4.998414993286133
161,0.012610997073352337,1.0015218257904053,0.09838426858186722,4.998414993286133
162,0.012610891833901405,1.0015220642089844,0.09838449954986572,4.998414993286133
163,0.012610798701643944,1.0015223026275635,0.09838472306728363,4.998414993286133
164,0.012610707432031631,1.0015225410461426,0.09838494658470154,4.998414993286133
165,0.012610610574483871,1.0015227794647217,0.09838517010211945,4.998414993286133
166,0.012610506266355515,1.0015230178833008,0.09838539361953735,4.998414993286133
167,0.012610401958227158,1.0015232563018799,0.09838561713695526,4.998414993286133
168,0.012610304169356823,1.001523494720459,0.09838584065437317,4.998414993286133
169,0.012610211968421936,1.001523733139038,0.09838606417179108,4.998414993286133
170,0.012610118836164474,1.0015239715576172,0.09838628023862839,4.998414993286133
171,0.012610021978616714,1.0015242099761963,0.0983864963054657,4.998414993286133
172,0.012609921395778656,1.0015244483947754,0.09838671237230301,4.998414993286133
173,0.012609824538230896,1.0015246868133545,0.09838692843914032,4.998414993286133
174,0.012609731405973434,1.0015249252319336,0.09838714450597763,4.998414993286133
175,0.012609640136361122,1.0015251636505127,0.09838736057281494,4.998414993286133
176,0.01260954700410366,1.0015254020690918,0.09838757663965225,4.998414993286133
177,0.012609451077878475,1.001525640487671,0.09838778525590897,4.998414993286133
178,0.012609356082975864,1.00152587890625,0.09838799387216568,4.998414993286133
179,0.012609262950718403,1.001526117324829,0.0983882024884224,4.998414993286133
180,0.012609172612428665,1.0015263557434082,0.09838841110467911,4.998414993286133
181,0.012609081342816353,1.0015265941619873,0.09838861972093582,4.998414993286133
182,0.012608989141881466,1.0015268325805664,0.09838882833719254,4.998414993286133
183,0.012608896940946579,1.0015270709991455,0.09838902950286865,4.998414993286133
184,0.012608804740011692,1.0015273094177246,0.09838923066854477,4.998414993286133
185,0.012608716264367104,1.0015275478363037,0.09838943183422089,4.998414993286133
186,0.01260862872004509,1.0015277862548828,0.098389632999897,4.998414993286133
187,0.012608537450432777,1.001528024673462,0.09838983416557312,4.998414993286133
188,0.012608448043465614,1.001528263092041,0.09839003533124924,4.998414993286133
189,0.012608358636498451,1.0015285015106201,0.09839023649692535,4.998414993286133
190,0.012608269229531288,1.0015287399291992,0.09839043021202087,4.998414993286133
191,0.012608183547854424,1.0015289783477783,0.0983906239271164,4.998414993286133
192,0.01260809600353241,1.0015292167663574,0.09839081764221191,4.998414993286133
193,0.01260800939053297,1.0015294551849365,0.09839101135730743,4.998414993286133
194,0.012607922777533531,1.0015296936035156,0.09839120507240295,4.998414993286133
195,0.012607835233211517,1.0015299320220947,0.09839139878749847,4.998414993286133
196,0.012607749551534653,1.0015301704406738,0.098391592502594,4.998414993286133
197,0.012607664801180363,1.001530408859253,0.09839177876710892,4.998414993286133
198,0.012607578188180923,1.001530647277832,0.09839196503162384,4.998414993286133
199,0.012607494369149208,1.0015308856964111,0.09839215129613876,4.998414993286133
200,0.012607408687472343,1.0015311241149902,0.09839233756065369,4.998414993286133
201,0.012607324868440628,1.0015313625335693,0.09839252382516861,4.998414993286133
202,0.012607241980731487,1.0015316009521484,0.09839271008968353,4.998414993286133
203,0.012607159093022346,1.0015318393707275,0.09839289635419846,4.998414993286133
204,0.012607075273990631,1.0015320777893066,0.09839307516813278,4.998414993286133
205,0.012606993317604065,1.0015323162078857,0.09839325398206711,4.998414993286133
206,0.012606911361217499,1.0015325546264648,0.09839343279600143,4.998414993286133
207,0.012606829404830933,1.001532793045044,0.09839361160993576,4.998414993286133
208,0.012606747448444366,1.001533031463623,0.09839379042387009,4.998414993286133
209,0.0126066654920578,1.0015332698822021,0.09839396923780441,4.998414993286133
210,0.012606585398316383,1.0015335083007812,0.09839414060115814,4.998414993286133
211,0.012606505304574966,1.0015337467193604,0.09839431196451187,4.998414993286133
212,0.01260642521083355,1.0015339851379395,0.0983944833278656,4.998414993286133
213,0.012606345117092133,1.0015342235565186,0.09839465469121933,4.998414993286133
214,0.01260626595467329,1.0015344619750977,0.09839482605457306,4.998414993286133
215,0.012606186792254448,1.0015347003936768,0.09839499741792679,4.998414993286133
216,0.012606107629835606,1.0015349388122559,0.09839516878128052,4.998414993286133
217,0.012606030330061913,1.001535177230835,0.09839533269405365,4.998414993286133
218,0.012605952098965645,1.001535415649414,0.09839549660682678,4.998414993286133
219,0.012605874799191952,1.0015356540679932,0.09839566051959991,4.998414993286133
220,0.012605796568095684,1.0015358924865723,0.09839582443237305,4.998414993286133
221,0.012605719268321991,1.0015361309051514,0.09839598834514618,4.998414993286133
222,0.012605643831193447,1.0015363693237305,0.09839615225791931,4.998414993286133
223,0.012605567462742329,1.0015366077423096,0.09839631617069244,4.998414993286133
224,0.012605492025613785,1.0015368461608887,0.09839647263288498,4.998414993286133
225,0.012605415657162666,1.0015370845794678,0.09839662909507751,4.998414993286133
226,0.012605340220034122,1.0015373229980469,0.09839678555727005,4.998414993286133
227,0.012605266645550728,1.001537561416626,0.09839694201946259,4.998414993286133
228,0.012605191208422184,1.001537799835205,0.09839709848165512,4.998414993286133
229,0.012605116702616215,1.0015380382537842,0.09839725494384766,4.998414993286133
230,0.01260504312813282,1.0015382766723633,0.09839741140604019,4.998414993286133
231,0.012604969553649426,1.0015385150909424,0.09839756041765213,4.998414993286133
232,0.012604895979166031,1.0015387535095215,0.09839770942926407,4.998414993286133
233,0.012604823336005211,1.0015389919281006,0.09839785844087601,4.998414993286133
234,0.012604750692844391,1.0015392303466797,0.09839800745248795,4.998414993286133
235,0.01260467804968357,1.0015394687652588,0.09839815646409988,4.998414993286133
236,0.012604606337845325,1.0015398263931274,0.09839830547571182,4.998414993286133
237,0.012604533694684505,1.001540184020996,0.09839845448732376,4.998414993286133
238,0.01260446384549141,1.0015405416488647,0.0983985960483551,4.998414993286133
239,0.012604392133653164,1.0015408992767334,0.09839873760938644,4.998414993286133
240,0.012604322284460068,1.001541256904602,0.09839887917041779,4.998414993286133
241,0.012604250572621822,1.0015416145324707,0.09839902073144913,4.998414993286133
242,0.012604180723428726,1.0015419721603394,0.09839916229248047,4.998414993286133
243,0.01260411087423563,1.001542329788208,0.09839930385351181,4.998414993286133
244,0.012604041956365108,1.0015426874160767,0.09839944541454315,4.998414993286133
245,0.012603972107172012,1.0015430450439453,0.0983995795249939,4.998414993286133
246,0.01260390318930149,1.001543402671814,0.09839971363544464,4.998414993286133
247,0.01260383427143097,1.0015437602996826,0.09839984774589539,4.998414993286133
248,0.012603766284883022,1.0015441179275513,0.09839998185634613,4.998414993286133
249,0.012603698298335075,1.00154447555542,0.09840011596679688,4.998414993286133
250,0.012603630311787128,1.0015448331832886,0.09840025007724762,4.998414993286133
251,0.01260356418788433,1.0015451908111572,0.09840038418769836,4.998414993286133
252,0.012603497132658958,1.0015455484390259,0.09840051084756851,4.998414993286133
253,0.012603429146111012,1.0015459060668945,0.09840063750743866,4.998414993286133
254,0.012603363022208214,1.0015462636947632,0.09840076416730881,4.998414993286133
255,0.012603295966982841,1.0015466213226318,0.09840089082717896,4.998414993286133
256,0.012603230774402618,1.0015469789505005,0.0984010174870491,4.998414993286133
257,0.012603165581822395,1.0015473365783691,0.09840114414691925,4.998414993286133
258,0.012603098526597023,1.0015476942062378,0.0984012708067894,4.998414993286133
259,0.0126030333340168,1.0015480518341064,0.09840139001607895,4.998414993286133
260,0.012602970004081726,1.001548409461975,0.0984015092253685,4.998414993286133
261,0.012602904811501503,1.0015487670898438,0.09840162843465805,4.998414993286133
262,0.01260283961892128,1.0015491247177124,0.0984017476439476,4.998414993286133
263,0.012602776288986206,1.001549482345581,0.09840186685323715,4.998414993286133
264,0.012602712959051132,1.0015498399734497,0.0984019860625267,4.998414993286133
265,0.012602648697793484,1.0015501976013184,0.09840210527181625,4.998414993286133
266,0.012602584436535835,1.001550555229187,0.09840221703052521,4.998414993286133
267,0.012602522037923336,1.0015509128570557,0.09840232878923416,4.998414993286133
268,0.012602459639310837,1.0015512704849243,0.09840244054794312,4.998414993286133
269,0.012602396309375763,1.001551628112793,0.09840255230665207,4.998414993286133
270,0.012602334842085838,1.0015519857406616,0.09840266406536102,4.998414993286133
271,0.012602272443473339,1.0015523433685303,0.09840277582406998,4.998414993286133
272,0.01260221004486084,1.001552700996399,0.09840288758277893,4.998414993286133
273,0.01260214950889349,1.0015530586242676,0.09840299934148788,4.998414993286133
274,0.012602088041603565,1.0015534162521362,0.09840310364961624,4.998414993286133
275,0.012602027505636215,1.0015537738800049,0.0984032079577446,4.998414993286133
276,0.01260196603834629,1.0015541315078735,0.09840331226587296,4.998414993286133
277,0.012601906433701515,1.0015544891357422,0.09840341657400131,4.998414993286133
278,0.012601845897734165,1.0015548467636108,0.09840352088212967,4.998414993286133
279,0.01260178629308939,1.0015552043914795,0.09840362519025803,4.998414993286133
280,0.01260172389447689,1.0015555620193481,0.09840372949838638,4.998414993286133
281,0.012601666152477264,1.0015559196472168,0.09840382635593414,4.998414993286133
282,0.012601606547832489,1.0015562772750854,0.0984039232134819,4.998414993286133
283,0.012601546943187714,1.001556634902954,0.09840402007102966,4.998414993286133
284,0.012601488269865513,1.0015569925308228,0.09840411692857742,4.998414993286133
285,0.012601429596543312,1.0015573501586914,0.09840421378612518,4.998414993286133
286,0.01260137278586626,1.00155770778656,0.09840431064367294,4.998414993286133
287,0.01260131411254406,1.0015580654144287,0.0984044075012207,4.998414993286133
288,0.012601254507899284,1.0015584230422974,0.09840449690818787,4.998414993286133
289,0.012601197697222233,1.001558780670166,0.09840458631515503,4.998414993286133
290,0.012601139023900032,1.0015591382980347,0.09840467572212219,4.998414993286133
291,0.012601083144545555,1.0015594959259033,0.09840476512908936,4.998414993286133
292,0.012601025402545929,1.001559853553772,0.09840485453605652,4.998414993286133
293,0.012600967660546303,1.0015602111816406,0.09840494394302368,4.998414993286133
294,0.012600911781191826,1.0015605688095093,0.09840503334999084,4.998414993286133
295,0.0126008540391922,1.001560926437378,0.09840512275695801,4.998414993286133
296,0.012600799091160297,1.0015612840652466,0.09840520471334457,4.998414993286133
297,0.012600742280483246,1.0015616416931152,0.09840528666973114,4.998414993286133
298,0.012600686401128769,1.0015619993209839,0.0984053686261177,4.998414993286133
299,0.012600630521774292,1.0015623569488525,0.09840545058250427,4.998414993286133
300,0.012600574642419815,1.0015627145767212,0.09840553253889084,4.998414993286133
301,0.012600519694387913,1.0015630722045898,0.0984056144952774,4.998414993286133
302,0.01260046474635601,1.0015634298324585,0.09840569645166397,4.998414993286133
303,0.012600410729646683,1.0015637874603271,0.09840577095746994,4.998414993286133
304,0.012600354850292206,1.0015641450881958,0.09840584546327591,4.998414993286133
305,0.012600300833582878,1.0015645027160645,0.09840591996908188,4.998414993286133
306,0.01260024681687355,1.001564860343933,0.09840599447488785,4.998414993286133
307,0.012600191868841648,1.0015652179718018,0.09840606898069382,4.998414993286133
308,0.01260013785213232,1.0015655755996704,0.09840614348649979,4.998414993286133
309,0.012600084766745567,1.001565933227539,0.09840621799230576,4.998414993286133
310,0.01260003075003624,1.0015662908554077,0.09840628504753113,4.998414993286133
311,0.012599976733326912,1.0015666484832764,0.0984063521027565,4.998414993286133
312,0.012599924579262733,1.001567006111145,0.09840641915798187,4.998414993286133
313,0.012599870562553406,1.0015673637390137,0.09840648621320724,4.998414993286133
314,0.012599816545844078,1.0015677213668823,0.09840655326843262,4.998414993286133
315,0.0125997643917799,1.001568078994751,0.09840662032365799,4.998414993286133
316,0.012599712237715721,1.0015684366226196,0.09840668737888336,4.998414993286133
317,0.012599660083651543,1.0015689134597778,0.09840675443410873,4.998414993286133
318,0.01259960699826479,1.001569390296936,0.09840681403875351,4.998414993286133
319,0.012599554844200611,1.0015698671340942,0.09840687364339828,4.998414993286133
320,0.012599503621459007,1.0015703439712524,0.09840693324804306,4.998414993286133
321,0.012599451467394829,1.0015708208084106,0.09840699285268784,4.998414993286133
322,0.01259939931333065,1.0015712976455688,0.09840705245733261,4.998414993286133
323,0.012599347159266472,1.001571774482727,0.09840711206197739,4.998414993286133
324,0.012599296867847443,1.0015722513198853,0.09840717166662216,4.998414993286133
325,0.012599244713783264,1.0015727281570435,0.09840723127126694,4.998414993286133
326,0.01259919349104166,1.0015732049942017,0.09840728342533112,4.998414993286133
327,0.012599144130945206,1.0015736818313599,0.0984073355793953,4.998414993286133
328,0.012599091976881027,1.001574158668518,0.09840738773345947,4.998414993286133
329,0.012599041685461998,1.0015746355056763,0.09840743988752365,4.998414993286133
330,0.012598991394042969,1.0015751123428345,0.09840749204158783,4.998414993286133
331,0.01259894110262394,1.0015755891799927,0.09840754419565201,4.998414993286133
332,0.012598889879882336,1.0015760660171509,0.09840759634971619,4.998414993286133
333,0.012598840519785881,1.001576542854309,0.09840764105319977,4.998414993286133
334,0.012598790228366852,1.0015770196914673,0.09840768575668335,4.998414993286133
335,0.012598739936947823,1.0015774965286255,0.09840773046016693,4.998414993286133
336,0.012598691508173943,1.0015779733657837,0.09840777516365051,4.998414993286133
337,0.012598641216754913,1.001578450202942,0.0984078198671341,4.998414993286133
338,0.012598592787981033,1.0015789270401,0.09840786457061768,4.998414993286133
339,0.012598542496562004,1.0015794038772583,0.09840790927410126,4.998414993286133
340,0.012598494067788124,1.0015798807144165,0.09840795397758484,4.998414993286133
341,0.01259844470769167,1.0015803575515747,0.09840799123048782,4.998414993286133
342,0.012598395347595215,1.001580834388733,0.09840802848339081,4.998414993286133
343,0.012598346918821335,1.0015813112258911,0.09840806573629379,4.998414993286133
344,0.012598298490047455,1.0015817880630493,0.09840810298919678,4.998414993286133
345,0.012598248198628426,1.0015822649002075,0.09840814024209976,4.998414993286133
346,0.01259820070117712,1.0015827417373657,0.09840817749500275,4.998414993286133
347,0.01259815227240324,1.001583218574524,0.09840821474790573,4.998414993286133
348,0.012598102912306786,1.0015836954116821,0.09840825200080872,4.998414993286133
349,0.012598054483532906,1.0015841722488403,0.0984082818031311,4.998414993286133
350,0.012598007917404175,1.0015846490859985,0.09840831160545349,4.998414993286133
351,0.012597959488630295,1.0015851259231567,0.09840834140777588,4.998414993286133
352,0.01259791199117899,1.001585602760315,0.09840837121009827,4.998414993286133
353,0.012597864493727684,1.0015860795974731,0.09840840101242065,4.998414993286133
354,0.012597817927598953,1.0015865564346313,0.09840843081474304,4.998414993286133
355,0.012597767636179924,1.0015870332717896,0.09840846061706543,4.998414993286133
356,0.012597721070051193,1.0015875101089478,0.09840849041938782,4.998414993286133
357,0.012597674503922462,1.001587986946106,0.09840851277112961,4.998414993286133
358,0.012597627937793732,1.0015884637832642,0.0984085351228714,4.998414993286133
359,0.012597580440342426,1.0015889406204224,0.09840855747461319,4.998414993286133
360,0.012597532942891121,1.0015894174575806,0.09840857982635498,4.998414993286133
361,0.01259748637676239,1.0015898942947388,0.09840860217809677,4.998414993286133
362,0.01259743794798851,1.001590371131897,0.09840862452983856,4.998414993286133
363,0.012597393244504929,1.0015908479690552,0.09840864688158035,4.998414993286133
364,0.012597345747053623,1.0015913248062134,0.09840866923332214,4.998414993286133
365,0.012597299180924892,1.0015918016433716,0.09840868413448334,4.998414993286133
366,0.012597252614796162,1.0015922784805298,0.09840869903564453,4.998414993286133
367,0.012597206979990005,1.001592755317688,0.09840871393680573,4.998414993286133
368,0.012597160413861275,1.0015932321548462,0.09840872883796692,4.998414993286133
369,0.012597113847732544,1.0015937089920044,0.09840874373912811,4.998414993286133
370,0.012597067281603813,1.0015941858291626,0.0984087586402893,4.998414993286133
371,0.012597020715475082,1.0015946626663208,0.0984087735414505,4.998414993286133
372,0.012596974149346352,1.001595139503479,0.0984087884426117,4.998414993286133
373,0.01259692944586277,1.0015956163406372,0.09840879589319229,4.998414993286133
374,0.01259688287973404,1.0015960931777954,0.09840880334377289,4.998414993286133
375,0.012596837244927883,1.0015965700149536,0.09840881079435349,4.998414993286133
376,0.012596791610121727,1.0015970468521118,0.09840881824493408,4.998414993286133
377,0.012596746906638145,1.00159752368927,0.09840882569551468,4.998414993286133
378,0.012596700340509415,1.0015980005264282,0.09840883314609528,4.998414993286133
